Market Center,Commodity,State,Loc,Year,Month,Unit of Arrivals,Variety,Minimum Price,Maximum Price,Modal Price,Unit of Price
Melur,Paddy(Dhan),Tamil Nadu,"[78.33586, 10.03326]",2012,February,Tonnes,ADT 43,900,1000,950,Rs/Quintal
Melur,"Gingelly (Sesamum, Sesame, Til)",Tamil Nadu,"[78.33586, 10.03326]",2012,February,Tonnes,Black,4800,4900,4850,Rs/Quintal
Nagapattinam,Paddy(Dhan),Tamil Nadu,"[79.83, 10.77]",2011,February,Tonnes,A. Ponni,1547,1794,1640,Rs/Quintal
Nagapattinam,Paddy(Dhan),Tamil Nadu,"[79.83, 10.77]",2012,February,Tonnes,B P T,1180,1250,1235,Rs/Quintal
Namagiripettai,Turmeric,Tamil Nadu,"[78.26897, 11.45629]",2012,February,Tonnes,Other,2500,3500,2750,Rs/Quintal
Namakkal,Maize,Tamil Nadu,"[78.1667, 11.2333]",2011,February,Tonnes,Other,1000,1200,1100,Rs/Quintal
Namakkal,Castor Seed,Tamil Nadu,"[78.1667, 11.2333]",2011,February,Tonnes,Other,3600,4500,4050,Rs/Quintal
Palladam,Maize,Tamil Nadu,"[77.28074, 10.99967]",2012,February,Tonnes,Other,1100,1200,1150,Rs/Quintal
Papparapatti,Cotton,Tamil Nadu,"[76.67,12.5]",2012,February,Tonnes,MCU 5,3300,3800,3550,Rs/Quintal
Papparapatti,Tamarind fruit,Tamil Nadu,"[76.67,12.5]",2012,February,Tonnes,Seedless 2Variety,3900,4100,4000,Rs/Quintal
Pappireddipatti,Chilli Red,Tamil Nadu,"[78.3660, 11.91193]",2012,February,Tonnes,Medium,1125,1325,1225,Rs/Quintal
Pennagaram,Same/Savi,Tamil Nadu,"[77.9, 12.13]",2012,February,Tonnes,Same/Savi Local,2000,2250,2150,Rs/Quintal
Pennagaram,Groundnut,Tamil Nadu,"[77.9, 12.13]",2012,February,Tonnes,Other,3500,3750,3600,Rs/Quintal
Pethappampatti,Maize,Tamil Nadu,"[77.2148859, 10.6777725]",2011,February,Tonnes,Other,1020,1030,1025,Rs/Quintal
Pethappampatti,Copra,Tamil Nadu,"[77.2148859, 10.6777725]",2011,February,Tonnes,other,6700,6900,6800,Rs/Quintal
Pochampalli,Chilli Red,Tamil Nadu,"[78.82411, 17.34538]",2012,February,Tonnes,Medium,1075,1275,1175,Rs/Quintal
Polur(Thiruvannamalai),Paddy(Dhan),Tamil Nadu,"[79.13, 12.5]",2011,February,Tonnes,ADT 37,806,884,866,Rs/Quintal
Polur(Thiruvannamalai),Paddy(Dhan),Tamil Nadu,"[79.13, 12.5]",2011,February,Tonnes,Other,856,948,906,Rs/Quintal
Polur(Thiruvannamalai),Paddy(Dhan),Tamil Nadu,"[79.13, 12.5]",2011,February,Tonnes,Super Ponni,913,1081,1026,Rs/Quintal
Pongalur,Maize,Tamil Nadu,"[77.36977, 10.97294]",2012,February,Tonnes,Local,1100,1200,1150,Rs/Quintal
Pudukottai,Paddy(Dhan),Tamil Nadu,"[78.82, 10.38]",2011,February,Tonnes,A. Ponni,1200,1300,1250,Rs/Quintal
Pudukottai,Paddy(Dhan),Tamil Nadu,"[78.82, 10.38]",2011,February,Tonnes,ADT 36,1000,1100,1050,Rs/Quintal
Ramanathapuram(phase 3),Paddy(Dhan),Tamil Nadu,"[78.83, 9.38]",2011,February,Tonnes,ADT 36,850,1000,900,Rs/Quintal
Rasipuram,Maize,Tamil Nadu,"[78.17, 11.47]",2011,February,Tonnes,Other,1000,1200,1100,Rs/Quintal
Rasipuram,Maize,Tamil Nadu,"[78.17, 11.47]",2011,February,Tonnes,White Local,1100,1200,1150,Rs/Quintal
Rasipuram,Ragi (Finger Millet),Tamil Nadu,"[78.17, 11.47]",2011,February,Tonnes,Other,1000,1250,1125,Rs/Quintal
Rasipuram,T.V. Cumbu,Tamil Nadu,"[78.17, 11.47]",2011,February,Tonnes,Other,1000,1200,1100,Rs/Quintal
Rasipuram,Bajra(Pearl Millet),Tamil Nadu,"[78.17, 11.47]",2012,February,Tonnes,Other,1200,1500,1350,Rs/Quintal
Rasipuram,Jowar(Sorgham),Tamil Nadu,"[78.17, 11.47]",2012,February,Tonnes,Other,1200,1400,1300,Rs/Quintal
Rasipuram,Maize,Tamil Nadu,"[78.17, 11.47]",2012,February,Tonnes,Other,1000,1200,1100,Rs/Quintal
Rasipuram,Ragi (Finger Millet),Tamil Nadu,"[78.17, 11.47]",2012,February,Tonnes,Other,1000,1300,1150,Rs/Quintal
Salem,Maize,Tamil Nadu,"[78.16, 11.65]",2011,February,Tonnes,Other,800,900,850,Rs/Quintal
Salem,Paddy(Dhan),Tamil Nadu,"[78.16, 11.65]",2011,February,Tonnes,ADT 36,900,950,925,Rs/Quintal
Salem,Paddy(Dhan),Tamil Nadu,"[78.16, 11.65]",2011,February,Tonnes,Other,900,950,925,Rs/Quintal
Salem,Paddy(Dhan),Tamil Nadu,"[78.16, 11.65]",2011,February,Tonnes,Ponni,1200,1350,1275,Rs/Quintal
Salem,Groundnut,Tamil Nadu,"[78.16, 11.65]",2011,February,Tonnes,Groundnut seed,3000,3400,3200,Rs/Quintal
Salem,Groundnut,Tamil Nadu,"[78.16, 11.65]",2011,February,Tonnes,Other,3600,4100,3850,Rs/Quintal
Salem,Cotton,Tamil Nadu,"[78.16, 11.65]",2011,February,Tonnes,DCH-32 (Ginned),3900,4400,4150,Rs/Quintal
Salem,Cotton,Tamil Nadu,"[78.16, 11.65]",2011,February,Tonnes,Other,2900,3300,3100,Rs/Quintal
Salem,Maize,Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,Other,1000,1150,1075,Rs/Quintal
Salem,Paddy(Dhan),Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,ADT 36,950,1000,975,Rs/Quintal
Salem,Paddy(Dhan),Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,Other,975,1025,1000,Rs/Quintal
Salem,Paddy(Dhan),Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,Ponni,1750,1800,1775,Rs/Quintal
Salem,"Gingelly (Sesamum, Sesame, Til)",Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,Other,3200,4000,3600,Rs/Quintal
Salem,Groundnut,Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,Other,4400,5000,4700,Rs/Quintal
Salem,Groundnut,Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,Seed,4100,5000,4550,Rs/Quintal
Salem,Cotton,Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,DCH-32 (Ginned),4000,4500,4250,Rs/Quintal
Salem,Cotton,Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,Other,4300,5100,4700,Rs/Quintal
Salem,Turmeric,Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,Bulb,2900,5000,3950,Rs/Quintal
Salem,Turmeric,Tamil Nadu,"[78.16, 11.65]",2012,February,Tonnes,Finger,2900,4800,3850,Rs/Quintal
Sangarapuram,Maize,Tamil Nadu,"[78.91468, 11.88953]",2012,February,Tonnes,Other,1108,1138,1130,Rs/Quintal
Sangarapuram,Paddy(Dhan),Tamil Nadu,"[78.91468, 11.88953]",2012,February,Tonnes,Other,582,1069,810,Rs/Quintal
Sangarapuram,Ragi (Finger Millet),Tamil Nadu,"[78.91468, 11.88953]",2012,February,Tonnes,Other,893,989,950,Rs/Quintal
Sangarapuram,T.V.Cumbu,Tamil Nadu,"[78.91468, 11.88953]",2012,February,Tonnes,Other,1209,1225,1220,Rs/Quintal
Sangarapuram,Black Grams (Urd Beans),Tamil Nadu,"[78.91468, 11.88953]",2012,February,Tonnes,Other,2559,3710,3600,Rs/Quintal
Sangarapuram,Green Grams (Moong),Tamil Nadu,"[78.91468, 11.88953]",2012,February,Tonnes,Other,3089,3409,3350,Rs/Quintal
Sembanarkoil,Paddy(Dhan),Tamil Nadu,"[79.6402, 11.04]",2011,February,Tonnes,A. Ponni,1547,1794,1640,Rs/Quintal
Sembanarkoil,Paddy(Dhan),Tamil Nadu,"[79.6402, 11.04]",2012,February,Tonnes,B P T,1180,1250,1235,Rs/Quintal
Sevur,Groundnut,Tamil Nadu,"[79.184597, 12.9666291]",2011,February,Tonnes,Local,3650,3810,3730,Rs/Quintal
Sevur,Groundnut,Tamil Nadu,"[79.184597, 12.9666291]",2012,February,Tonnes,Other,4000,4790,4500,Rs/Quintal
Sirkali,Paddy(Dhan),Tamil Nadu,"[79.7360, 11.2390]",2011,February,Tonnes,A. Ponni,1547,1794,1640,Rs/Quintal
Sirkali,Paddy(Dhan),Tamil Nadu,"[79.7360, 11.2390]",2012,February,Tonnes,B P T,1180,1250,1235,Rs/Quintal
Sulur,Maize,Tamil Nadu,"[77.13, 11.03]",2012,February,Tonnes,Other,1100,1200,1150,Rs/Quintal
Thalaivasal,Paddy(Dhan),Tamil Nadu,"[ 78.7601, 11.5855]",2011,February,Tonnes,ADT 43,1000,1053,1026,Rs/Quintal
Thalaivasal,Paddy(Dhan),Tamil Nadu,"[ 78.7601, 11.5855]",2011,February,Tonnes,Other,880,960,920,Rs/Quintal
Thalaivasal,Paddy(Dhan),Tamil Nadu,"[ 78.7601, 11.5855]",2011,February,Tonnes,Paddy,786,826,806,Rs/Quintal
Thalaivasal,Paddy(Dhan),Tamil Nadu,"[ 78.7601, 11.5855]",2012,February,Tonnes,Other,900,1100,1000,Rs/Quintal
Thalaivasal,Paddy(Dhan),Tamil Nadu,"[ 78.7601, 11.5855]",2012,February,Tonnes,Ponni,900,1200,1050,Rs/Quintal
Thammampati,Maize,Tamil Nadu,"[78.48585, 11.44473]",2012,February,Tonnes,Other,1100,1180,1140,Rs/Quintal
Thammampati,Paddy(Dhan),Tamil Nadu,"[78.48585, 11.44473]",2012,February,Tonnes,Super Ponni,900,1000,950,Rs/Quintal
Thammampati,Turmeric,Tamil Nadu,"[78.48585, 11.44473]",2012,February,Tonnes,Other,3750,4250,4000,Rs/Quintal
Theni,Bajra(Pearl Millet),Tamil Nadu,"[77.47, 10.009]",2011,February,Tonnes,Other,1100,1150,1130,Rs/Quintal
Theni,Jowar(Sorgham),Tamil Nadu,"[77.47, 10.009]",2011,February,Tonnes,Other,1100,1150,1125,Rs/Quintal
Theni,Maize,Tamil Nadu,"[77.47, 10.009]",2011,February,Tonnes,Other,1050,1080,1070,Rs/Quintal
Theni,Paddy(Dhan),Tamil Nadu,"[77.47, 10.009]",2011,February,Tonnes,Other,1050,1140,1100,Rs/Quintal
Theni,Black Grams (Urd Beans),Tamil Nadu,"[77.47, 10.009]",2011,February,Tonnes,Other,4000,4300,4200,Rs/Quintal
Theni,Green Grams (Moong),Tamil Nadu,"[77.47, 10.009]",2011,February,Tonnes,Other,4300,4600,4500,Rs/Quintal
Theni,"Gingelly (Sesamum, Sesame, Til)",Tamil Nadu,"[77.47, 10.009]",2011,February,Tonnes,Other,3000,3200,3100,Rs/Quintal
Theni,Groundnut,Tamil Nadu,"[77.47, 10.009]",2011,February,Tonnes,Other,4100,4300,4250,Rs/Quintal
Theni,Cotton,Tamil Nadu,"[77.47, 10.009]",2011,February,Tonnes,Other,4600,5000,4750,Rs/Quintal
Thirukovilur,Maize,Tamil Nadu,"[79.20866, 11.96871]",2012,February,Tonnes,Other,967,1147,1138,Rs/Quintal
Thirukovilur,Paddy(Dhan),Tamil Nadu,"[79.20866, 11.96871]",2012,February,Tonnes,Other,627,1069,750,Rs/Quintal
Thirukovilur,Ragi (Finger Millet),Tamil Nadu,"[79.20866, 11.96871]",2012,February,Tonnes,Other,1169,1207,1197,Rs/Quintal
Thirukovilur,T.V.Cumbu,Tamil Nadu,"[79.20866, 11.96871]",2012,February,Tonnes,Other,1029,1273,1271,Rs/Quintal
Thirukovilur,Black Grams (Urd Beans),Tamil Nadu,"[79.20866, 11.96871]",2012,February,Tonnes,Other,2889,3790,3690,Rs/Quintal
Thirukovilur,Green Grams (Moong),Tamil Nadu,"[79.20866, 11.96871]",2012,February,Tonnes,Other,2089,3941,3781,Rs/Quintal
Thirukovilur,"Gingelly (Sesamum, Sesame, Til)",Tamil Nadu,"[79.20866, 11.96871]",2012,February,Tonnes,Other,2809,4457,4457,Rs/Quintal
Thirukovilur,Groundnut,Tamil Nadu,"[79.20866, 11.96871]",2012,February,Tonnes,Other,3809,5029,4889,Rs/Quintal
Thirukovilur,Sunflower,Tamil Nadu,"[79.20866, 11.96871]",2012,February,Tonnes,Other,2555,2855,2835,Rs/Quintal
Thirumangalam,Maize,Tamil Nadu,"[77.98814, 9.82329]",2012,February,Tonnes,Red,1200,1300,1250,Rs/Quintal
Thirumangalam,Paddy(Dhan),Tamil Nadu,"[77.98814, 9.82329]",2012,February,Tonnes,ADT 43,850,950,900,Rs/Quintal
Thirumangalam,Paddy(Dhan),Tamil Nadu,"[77.98814, 9.82329]",2012,February,Tonnes,Ponni,1000,1100,1050,Rs/Quintal
Thirumangalam,Cotton,Tamil Nadu,"[77.98814, 9.82329]",2012,February,Tonnes,MCU 5,2900,3000,2950,Rs/Quintal
Thiruvannamalai,Hybrid Cumbu,Tamil Nadu,"[79.07, 12.22]",2011,February,Tonnes,Other,0,789,0,Rs/Quintal
Thiruvannamalai,Paddy(Dhan),Tamil Nadu,"[79.07, 12.22]",2011,February,Tonnes,ADT 37,776,975,0,Rs/Quintal
Thiruvannamalai,Black Grams (Urd Beans),Tamil Nadu,"[79.07, 12.22]",2011,February,Tonnes,Black Gram (Whole),4309,4382,0,Rs/Quintal
Thiruvannamalai,Green Grams (Moong),Tamil Nadu,"[79.07, 12.22]",2011,February,Tonnes,Green (Whole),0,4109,0,Rs/Quintal
Thiruvannamalai,Karamani,Tamil Nadu,"[79.07, 12.22]",2011,February,Tonnes,Other,0,2878,0,Rs/Quintal
Thiruvannamalai,Ground Nut Seed,Tamil Nadu,"[79.07, 12.22]",2011,February,Tonnes,Ground Nut Seed,3625,4381,0,Rs/Quintal
Thiryagadurgam,Paddy(Dhan),Tamil Nadu,"[79.0783, 11.75]",2011,February,Tonnes,ADT 37,839,872,860,Rs/Quintal
Thiryagadurgam,Paddy(Dhan),Tamil Nadu,"[79.0783, 11.75]",2011,February,Tonnes,ADT 39,868,904,880,Rs/Quintal
Thiryagadurgam,Paddy(Dhan),Tamil Nadu,"[79.0783, 11.75]",2011,February,Tonnes,Ponni,1081,1128,1107,Rs/Quintal
Thiryagadurgam,T.V. Cumbu,Tamil Nadu,"[79.0783, 11.75]",2011,February,Tonnes,Other,917,917,917,Rs/Quintal
Thiryagadurgam,Black Grams (Urd Beans),Tamil Nadu,"[79.0783, 11.75]",2011,February,Tonnes,Other,3704,4220,4150,Rs/Quintal
Thiryagadurgam,Green Grams (Moong),Tamil Nadu,"[79.0783, 11.75]",2011,February,Tonnes,Other,4259,4259,4259,Rs/Quintal
Thiryagadurgam,Paddy(Dhan),Tamil Nadu,"[79.0783, 11.75]",2012,February,Tonnes,Other,701,1049,875,Rs/Quintal
Thiryagadurgam,T.V.Cumbu,Tamil Nadu,"[79.0783, 11.75]",2012,February,Tonnes,Other,969,1221,1095,Rs/Quintal
Thiryagadurgam,Black Grams (Urd Beans),Tamil Nadu,"[79.0783, 11.75]",2012,February,Tonnes,Other,3261,3489,3375,Rs/Quintal
Thondamuthur,Black Grams (Urd Beans),Tamil Nadu,"[76.8281, 110097]",2011,February,Tonnes,Black Gram Dal,3800,4000,3900,Rs/Quintal
Thondamuthur,Red Grams,Tamil Nadu,"[76.8281, 110097]",2012,February,Tonnes,Other,2800,2800,2800,Rs/Quintal
Thondamuthur,Turmeric,Tamil Nadu,"[76.8281, 110097]",2012,February,Tonnes,Bulb,3500,3500,3500,Rs/Quintal
Thondamuthur,Turmeric,Tamil Nadu,"[76.8281, 110097]",2012,February,Tonnes,Finger,4000,4000,4000,Rs/Quintal
Thondamuthur,Turmeric,Tamil Nadu,"[76.8281, 110097]",2012,February,Tonnes,Other,1500,1500,1500,Rs/Quintal
Thoothukudi,Paddy(Dhan),Tamil Nadu,"[78.14, 8.81]",2011,February,Tonnes,ADT 36,700,800,750,Rs/Quintal
Thoothukudi,Black Grams (Urd Beans),Tamil Nadu,"[78.14, 8.81]",2011,February,Tonnes,Black Gram (Whole),4000,4500,4300,Rs/Quintal
Thoothukudi,Paddy(Dhan),Tamil Nadu,"[78.14, 8.81]",2012,February,Tonnes,ADT 36,700,800,750,Rs/Quintal
Thoothukudi,Black Grams (Urd Beans),Tamil Nadu,"[78.14, 8.81]",2012,February,Tonnes,Black Gram (Whole),3500,4000,3800,Rs/Quintal
Thoothukudi,Chilli Red,Tamil Nadu,"[78.14, 8.81]",2012,February,Tonnes,Red,5500,6000,5800,Rs/Quintal
Tindivanam,Paddy(Dhan),Tamil Nadu,"[79.64995, 12.23688]",2012,February,Tonnes,Other,612,682,675,Rs/Quintal
Tindivanam,Ragi (Finger Millet),Tamil Nadu,"[79.64995, 12.23688]",2012,February,Tonnes,Other,1212,1222,0,Rs/Quintal
Tindivanam,T.V.Cumbu,Tamil Nadu,"[79.64995, 12.23688]",2012,February,Tonnes,Other,1350,0,0,Rs/Quintal
Tindivanam,Black Grams (Urd Beans),Tamil Nadu,"[79.64995, 12.23688]",2012,February,Tonnes,Other,2769,3749,3731,Rs/Quintal
Tindivanam,Green Grams (Moong),Tamil Nadu,"[79.64995, 12.23688]",2012,February,Tonnes,Other,3269,4650,3825,Rs/Quintal
Tindivanam,"Gingelly (Sesamum, Sesame, Til)",Tamil Nadu,"[79.64995, 12.23688]",2012,February,Tonnes,Other,3460,3989,0,Rs/Quintal
Tindivanam,Groundnut,Tamil Nadu,"[79.64995, 12.23688]",2012,February,Tonnes,Other,3439,4439,3589,Rs/Quintal
Tiruchengode,"Gingelly (Sesamum, Sesame, Til)",Tamil Nadu,"[77.8951, 11.3805]",2011,February,Tonnes,Other,4200,4800,4500,Rs/Quintal
Tiruchengode,Groundnut,Tamil Nadu,"[77.8951, 11.3805]",2011,February,Tonnes,Other,3100,3400,3250,Rs/Quintal
Tiruchengode,Cotton,Tamil Nadu,"[77.8951, 11.3805]",2011,February,Tonnes,DCH-32 (Ginned),7600,8800,8200,Rs/Quintal
Tiruchengode,Cotton,Tamil Nadu,"[77.8951, 11.3805]",2011,February,Tonnes,Other,6900,7400,7150,Rs/Quintal
Tiruchengode,"Gingelly (Sesamum, Sesame, Til)",Tamil Nadu,"[77.8951, 11.3805]",2012,February,Tonnes,Other,4400,5700,5050,Rs/Quintal
Tiruchengode,"Gingelly (Sesamum, Sesame, Til)",Tamil Nadu,"[77.8951, 11.3805]",2012,February,Tonnes,White,5500,6700,6100,Rs/Quintal
Tiruchengode,Groundnut,Tamil Nadu,"[77.8951, 11.3805]",2012,February,Tonnes,Other,3900,4500,4200,Rs/Quintal
Tiruchengode,Cotton,Tamil Nadu,"[77.8951, 11.3805]",2012,February,Tonnes,DCH-32 (Ginned),4800,5250,5025,Rs/Quintal
Tiruchengode,Cotton,Tamil Nadu,"[77.8951, 11.3805]",2012,February,Tonnes,LRA,3950,4250,4100,Rs/Quintal
Tiruchengode,Cotton,Tamil Nadu,"[77.8951, 11.3805]",2012,February,Tonnes,Other,4700,5000,4850,Rs/Quintal
Tiruvennainallur,Paddy(Dhan),Tamil Nadu,"[79.36575, 11.87117]",2012,February,Tonnes,Other,600,720,650,Rs/Quintal
Udumalpet,Maize,Tamil Nadu,"[77.24, 10.58]",2011,February,Tonnes,Other,1040,1055,1050,Rs/Quintal
Udumalpet,Maize,Tamil Nadu,"[77.24, 10.58]",2012,February,Tonnes,Other,1150,1170,1160,Rs/Quintal
Ulundurpettai,Maize,Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,1049,1135,1092,Rs/Quintal
Ulundurpettai,Paddy(Dhan),Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,ADT 37,867,920,894,Rs/Quintal
Ulundurpettai,Paddy(Dhan),Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,ADT 39,933,996,965,Rs/Quintal
Ulundurpettai,Paddy(Dhan),Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,B P T,1133,1233,1183,Rs/Quintal
Ulundurpettai,Paddy(Dhan),Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Ponni,1067,1147,1107,Rs/Quintal
Ulundurpettai,Paddy(Dhan),Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,TKM 9,787,825,806,Rs/Quintal
Ulundurpettai,Ragi (Finger Millet),Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,0,1250,0,Rs/Quintal
Ulundurpettai,T.V.Cumbu,Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,1239,1260,1250,Rs/Quintal
Ulundurpettai,Big Gram,Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,1689,3330,2510,Rs/Quintal
Ulundurpettai,Black Grams (Urd Beans),Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,3352,3732,3542,Rs/Quintal
Ulundurpettai,Green Grams (Moong),Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,2992,3699,3346,Rs/Quintal
Ulundurpettai,Horses Gram,Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,0,1480,0,Rs/Quintal
Ulundurpettai,Red Grams,Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,0,1380,0,Rs/Quintal
Ulundurpettai,Varagu,Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,846,891,869,Rs/Quintal
Ulundurpettai,Groundnut,Tamil Nadu,"[79.29167, 11.69056]",2012,February,Tonnes,Other,5156,5959,5558,Rs/Quintal
Usilampatty,Hybrid Cumbu,Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,Other,1100,1200,1150,Rs/Quintal
Usilampatty,Jowar(Sorgham),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,Other,1170,1270,1220,Rs/Quintal
Usilampatty,Jowar(Sorgham),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,Red,1240,1450,1345,Rs/Quintal
Usilampatty,Jowar(Sorgham),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,White,1550,1750,1650,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,ADT 36,650,650,650,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,ADT 39,630,640,635,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,ADT 43,650,700,675,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,AST 16,700,710,705,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,AST 18,640,650,645,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,B P T,700,750,725,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,Co. 43,630,640,635,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,I.R. 64,600,650,625,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,White Ponni,700,750,725,Rs/Quintal
Usilampatty,Cotton,Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,LRA,2900,3000,2950,Rs/Quintal
Usilampatty,Cotton,Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,MCU 5,3000,3100,3050,Rs/Quintal
Usilampatty,Cotton,Tamil Nadu,"[77.8, 9.97]",2011,February,Tonnes,Other,2530,2570,2535,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2012,February,Tonnes,ADT 36,950,1100,1025,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2012,February,Tonnes,ADT 43,980,1000,985,Rs/Quintal
Usilampatty,Paddy(Dhan),Tamil Nadu,"[77.8, 9.97]",2012,February,Tonnes,Co. 43,960,1050,1005,Rs/Quintal
Usilampatty,Cotton,Tamil Nadu,"[77.8, 9.97]",2012,February,Tonnes,LRA,3100,3350,3225,Rs/Quintal
Usilampatty,Cotton,Tamil Nadu,"[77.8, 9.97]",2012,February,Tonnes,MCU 5,3050,3300,3175,Rs/Quintal
Usilampatty,Cotton,Tamil Nadu,"[77.8, 9.97]",2012,February,Tonnes,Other,2800,2900,2850,Rs/Quintal
Uthangarai,Chilli Red,Tamil Nadu,"[78.53522, 12.26603]",2012,February,Tonnes,Medium,1150,1350,1250,Rs/Quintal
Vadaseri,Paddy(Dhan),Tamil Nadu,"[77.4319, 8.1915]",2011,February,Tonnes,AST 16,1000,1125,1075,Rs/Quintal
Vadaseri,Coconut Seed,Tamil Nadu,"[77.4319, 8.1915]",2011,February,Tonnes,Other,600,1000,800,Rs/Quintal
Vadaseri,Paddy(Dhan),Tamil Nadu,"[77.4319, 8.1915]",2012,February,Tonnes,Other,950,1100,1000,Rs/Quintal
Valathi,Paddy(Dhan),Tamil Nadu,"[79.36768, 12.35096]",2012,February,Tonnes,Other,569,919,744,Rs/Quintal
Vandavasi,Paddy(Dhan),Tamil Nadu,"[79.62, 12.5]",2011,February,Tonnes,ADT 37,703,950,916,Rs/Quintal
Vandavasi,Paddy(Dhan),Tamil Nadu,"[79.62, 12.5]",2011,February,Tonnes,Ponni,850,1312,1100,Rs/Quintal
Vandavasi,Paddy(Dhan),Tamil Nadu,"[79.62, 12.5]",2011,February,Tonnes,Super Ponni,710,1015,925,Rs/Quintal
Vandavasi,Groundnut,Tamil Nadu,"[79.62, 12.5]",2011,February,Tonnes,Other,3700,4495,4084,Rs/Quintal
Vazhapadi,Paddy(Dhan),Tamil Nadu,"[78.40126, 11.65548]",2012,February,Tonnes,Other,600,800,725,Rs/Quintal
Vedaranyam,Paddy(Dhan),Tamil Nadu,"[79.8503, 10.3753]",2011,February,Tonnes,A. Ponni,1547,1794,1640,Rs/Quintal
Vedaranyam,Paddy(Dhan),Tamil Nadu,"[79.8503, 10.3753]",2012,February,Tonnes,B P T,1180,1250,1235,Rs/Quintal
Vellore,Paddy(Dhan),Tamil Nadu,"[79.13250, 12.91652]",2012,February,Tonnes,ADT 37,724,954,850,Rs/Quintal
Vellore,Paddy(Dhan),Tamil Nadu,"[79.13250, 12.91652]",2012,February,Tonnes,Co. 43,1088,1230,1188,Rs/Quintal
Vellore,Paddy(Dhan),Tamil Nadu,"[79.13250, 12.91652]",2012,February,Tonnes,Super Ponni,922,1094,1050,Rs/Quintal
Vellore,Ragi (Finger Millet),Tamil Nadu,"[79.13250, 12.91652]",2012,February,Tonnes,Other,1397,1409,1397,Rs/Quintal
Vellore,T.V.Cumbu,Tamil Nadu,"[79.13250, 12.91652]",2012,February,Tonnes,Other,1313,1320,1320,Rs/Quintal
Vellore,Horses Gram,Tamil Nadu,"[79.13250, 12.91652]",2012,February,Tonnes,Other,1239,1309,1250,Rs/Quintal
Vellore,Red Grams,Tamil Nadu,"[79.13250, 12.91652]",2012,February,Tonnes,Other,2509,2509,2509,Rs/Quintal
Vellore,Copra,Tamil Nadu,"[79.13250, 12.91652]",2012,February,Tonnes,other,2650,3040,2900,Rs/Quintal
Vellore,Groundnut,Tamil Nadu,"[79.13250, 12.91652]",2012,February,Tonnes,Local,4711,5851,5500,Rs/Quintal
